values,states,actions,rewards,dones,td_errors,episode_length,episode_return,mean_values,mean_td_errors
"[99.9989   99.99771  99.99424  99.998566 99.99612  99.99875  99.99646
 99.99854  99.99945  99.998474 99.99941  99.99837  99.999344 99.9982
 99.99924  99.99794  99.99907  99.997505 99.99877  99.99676  99.998184
 99.995316 99.99688  99.99233  99.994514 99.99726  99.99523  99.99757
 99.995445 99.99759  99.99529  99.997375 99.99473  99.996864 99.99362
 99.995865 99.99154  99.99391  99.98747  99.989716 99.978714 99.98272
 99.99118  99.98582  99.99249  99.98679  99.99268  99.98625  99.99206
 99.984375 99.99061  99.98066  99.98786  99.97383  99.98277  99.96069
 99.972626 99.93408  99.951004 99.97577  99.95525  99.9772   99.955
 99.97672  99.951996 99.97496  99.94675  99.97205  99.9393   99.96792
 99.92926  99.96225  99.91597  99.954445 99.89832  99.943535 99.87425
 99.92783  99.84009  99.90414  99.78887  99.86619  99.70764  99.80072
 99.57225  99.7247   99.841675 99.71698  99.83645  99.70167  99.82821
 99.68397  99.81928  99.667564 99.81145  99.655304 99.806015 99.64887
 99.80389  99.648834 99.80538  99.65476  99.810394 99.66522  99.81849
 99.67823  99.829414 99.706894 99.521835 99.77817  99.64291  99.81969
 99.71501  99.84407  99.759224 99.858185 99.7868   99.86563  99.8037
 99.870895 99.915565 99.87714  99.828514 99.888596 99.84887  99.89647
 99.86363  99.90195  99.87467  99.905815 99.8832   99.90858  99.88996
 99.91056  99.8955   99.91204  99.90019  99.91321  99.904305 99.91423
 99.90809  99.91525  99.91168  99.9164   99.91523  99.91776  99.918846
 99.91946  99.92261  99.92156  99.9266   99.92415  99.93081  99.92721
 99.93524  99.93076  99.93979  99.9348   99.944374 99.939224 99.94887
 99.943954 99.95314  99.948845 99.956985 99.9537   99.960144 99.958244
 99.96234  99.96185  99.96329  99.96406  99.9624   99.96448  99.958725
 99.96234  99.95667  99.95797  99.9713   99.972    99.97906  99.97933
 99.98337  99.98319  99.985695 99.98493  99.98658  99.98487  99.98587
 99.985054 99.98483  99.99072  99.990654 99.99334  99.993286 99.99459
 99.99451  99.99511  99.99495  99.99515  99.994804 99.994675 99.99478
 99.99436  99.996445 99.99616  99.99724  99.99707  99.99764  99.99757
 99.99784  99.99783  99.99794  99.99796  99.99796  99.99801  99.997925
 99.99797  99.99783  99.99786  99.99769  99.99767  99.99729  99.99803
 99.99771  99.99794  99.99763  99.99803  99.99776  99.99803  99.99759
 99.998055 99.997795 99.99795  99.997696 99.99783  99.99735  99.99796
 99.99767  99.99777  99.99733  99.997986 99.99767  99.99775  99.99741
 99.99756  99.997116 99.997795 99.99739  99.997604 99.99722  99.99784
 99.99756  99.99809  99.99764  99.99782  99.99758  99.99811  99.997604
 99.9978   99.99762  99.998116 99.99756  99.9978   99.99765  99.998116
 99.9975   99.9978   99.99769  99.99809  99.99739  99.997795 99.99771
 99.99805  99.99801  99.99828  99.997536 99.997986 99.99797  99.998184
 99.99733  99.99792  99.99792  99.99814  99.998184 99.99828  99.99835
 99.998436 99.99754  99.99818  99.99826  99.99832  99.99843  99.998436
 99.99745  99.998184 99.9983   99.99833  99.998474 99.998436 99.9986
 99.9985   99.99868  99.998604 99.99759  99.99835  99.99854  99.99846
 99.99865  99.99852  99.99873  99.9986   99.99746  99.998344 99.998566
 99.99845  99.99868  99.99852  99.998764 99.99858  99.99883  99.99862
 99.99888  99.99865  99.998924 99.99869  99.99745  99.99846  99.99873
 99.99852  99.99881  99.99858  99.99887  99.99862  99.99892  99.99864
 99.99895  99.998665 99.99898  99.99869  99.999    99.9987   99.99902
 99.99871  99.99905  99.998726 99.99906  99.99873  99.99907  99.99873
 99.999084 99.99875  99.99909  99.99875  99.99911  99.998764 99.999115
 99.998764 99.99913  99.99877  99.999146 99.99877  99.99915  99.99877
 99.99915  99.99879  99.99917  99.998795 99.99729  99.99854  99.99895
 99.998566 99.99896  99.998566 99.99898  99.998566 99.99898  99.99854
 99.99896  99.99852  99.99894  99.99846  99.99889  99.99839  99.99882
 99.99828  99.99871  99.99813  99.99854  99.99789  99.99828  99.99752
 99.99783  99.99691  99.99724  99.99776  99.998055 99.99839  99.99846
 99.998726 99.998726 99.99788  99.99845  99.9987   99.99865  99.99888
 99.99877  99.998985 99.99884  99.99906  99.998924 99.998116 99.99879
 99.999    99.99884  99.99906  99.99889  99.99805  99.99879  99.99898
 99.99883  99.99905  99.99887  99.999084 99.9989   99.99807  99.99882
 99.99901  99.99887  99.99906  99.99888  99.99909  99.99894  99.99814
 99.998856 99.99905  99.99888  99.999084 99.99894  99.99818  99.998856
 99.99902  99.99888  99.99907  99.99895  99.998215 99.998856 99.99902
 99.99889  99.99815  99.99881  99.99896  99.998856 99.99902  99.99889
 99.99815  99.99882  99.99896  99.998856 99.99901  99.99888  99.99905
 99.99896  99.99826  99.99887  99.99901  99.998924 99.998245 99.99883
 99.99896  99.99887  99.99901  99.99895  99.9983   99.99884  99.99898
 99.998924 99.99827  99.99882  99.998924 99.99887  99.998215 99.99879
 99.99888  99.99884  99.99895  99.99888  99.99824  99.99881  99.9989
 99.998856 99.99896  99.9989   99.99827  99.99883  99.998924 99.99887
 99.99824  99.998795 99.99888 ]","[[ 0.11520962 -0.01527928  0.04890043 -0.0189383 ]
 [ 0.11490404  0.17910852  0.04852167 -0.29580045]
 [ 0.11848621  0.37350637  0.04260566 -0.57279426]
 ...
 [-0.9159959   0.18035562  0.00257867 -0.32293323]
 [-0.9123888  -0.01480296 -0.00388    -0.02943821]
 [-0.91268486 -0.20986906 -0.00446876  0.26201802]]","[1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0
 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0
 1 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1
 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1
 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0
 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 0
 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0
 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0
 1 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 0 1 0 1
 1 0 0 1 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1
 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False  True]","[1.09863281e-05 2.28881836e-05 5.76019287e-05 1.43432617e-05
 3.88336182e-05 1.25122070e-05 3.54003906e-05 1.45721436e-05
 5.49316407e-06 1.52587891e-05 5.87463379e-06 1.63269043e-05
 6.56127929e-06 1.80053711e-05 7.62939453e-06 2.05993652e-05
 9.30786133e-06 2.49481201e-05 1.22833252e-05 3.24249268e-05
 1.81579590e-05 4.68444824e-05 3.12042236e-05 7.66754150e-05
 5.48553467e-05 2.73895264e-05 4.76837158e-05 2.43377686e-05
 4.55474854e-05 2.41088867e-05 4.70733643e-05 2.62451172e-05
 5.27191162e-05 3.13568115e-05 6.37817383e-05 4.13513184e-05
 8.46099854e-05 6.08825684e-05 1.25274658e-04 1.02844238e-04
 2.12860107e-04 1.72805786e-04 8.81958008e-05 1.41830444e-04
 7.50732422e-05 1.32064819e-04 7.31658936e-05 1.37481689e-04
 7.94219971e-05 1.56250000e-04 9.39178467e-05 1.93405151e-04
 1.21383667e-04 2.61688232e-04 1.72271729e-04 3.93066406e-04
 2.73742676e-04 6.59179688e-04 4.89959717e-04 2.42309570e-04
 4.47463989e-04 2.27966309e-04 4.49981689e-04 2.32772827e-04
 4.80041504e-04 2.50396729e-04 5.32531738e-04 2.79464722e-04
 6.06994629e-04 3.20816040e-04 7.07397461e-04 3.77502441e-04
 8.40301514e-04 4.55551147e-04 1.01676941e-03 5.64651489e-04
 1.25747681e-03 7.21664429e-04 1.59912109e-03 9.58633423e-04
 2.11128235e-03 1.33811951e-03 2.92358398e-03 1.99279785e-03
 4.27749634e-03 2.75299072e-03 1.58325195e-03 2.83020020e-03
 1.63551331e-03 2.98332214e-03 1.71791077e-03 3.16032410e-03
 1.80717468e-03 3.32435608e-03 1.88552856e-03 3.44696045e-03
 1.93984985e-03 3.51127625e-03 1.96113586e-03 3.51165771e-03
 1.94618225e-03 3.45237732e-03 1.89605713e-03 3.34777832e-03
 1.81510925e-03 3.21769714e-03 1.70585632e-03 2.93106079e-03
 4.78164673e-03 2.21832275e-03 3.57093811e-03 1.80313110e-03
 2.84988403e-03 1.55929565e-03 2.40776062e-03 1.41815186e-03
 2.13203430e-03 1.34368896e-03 1.96296692e-03 1.29104614e-03
 8.44345093e-04 1.22863770e-03 1.71485901e-03 1.11404419e-03
 1.51130676e-03 1.03530884e-03 1.36367798e-03 9.80529785e-04
 1.25328064e-03 9.41848755e-04 1.16798401e-03 9.14230347e-04
 1.10038757e-03 8.94393921e-04 1.04499817e-03 8.79592896e-04
 9.98077393e-04 8.67919922e-04 9.56954956e-04 8.57696533e-04
 9.19113159e-04 8.47473145e-04 8.83178711e-04 8.36029053e-04
 8.47702026e-04 8.22372437e-04 8.11538696e-04 8.05435181e-04
 7.73925781e-04 7.84378052e-04 7.34024048e-04 7.58514404e-04
 6.91909790e-04 7.27920532e-04 6.47583008e-04 6.92367554e-04
 6.02111816e-04 6.52008057e-04 5.56259155e-04 6.07757568e-04
 5.11322021e-04 5.60455322e-04 4.68597412e-04 5.11550903e-04
 4.30145264e-04 4.63027954e-04 3.98559570e-04 4.17556763e-04
 3.76586914e-04 3.81469727e-04 3.67126465e-04 3.59420776e-04
 3.75976562e-04 3.55224609e-04 4.12750244e-04 3.76586914e-04
 4.33273315e-04 4.20303345e-04 2.87017822e-04 2.79998779e-04
 2.09426880e-04 2.06680298e-04 1.66320801e-04 1.68075562e-04
 1.43051147e-04 1.50680542e-04 1.34201050e-04 1.51290894e-04
 1.41296387e-04 1.49459839e-04 1.51672363e-04 9.27734375e-05
 9.34600830e-05 6.66046143e-05 6.71386719e-05 5.40924072e-05
 5.49316406e-05 4.89044189e-05 5.05065918e-05 4.85229492e-05
 5.19561768e-05 5.32531738e-05 5.21850586e-05 5.63812256e-05
 3.55529785e-05 3.83758545e-05 2.76184082e-05 2.92968750e-05
 2.35748291e-05 2.43377686e-05 2.15911865e-05 2.16674805e-05
 2.05993652e-05 2.03704834e-05 2.03704834e-05 1.99127197e-05
 2.07519531e-05 2.02941895e-05 2.16674805e-05 2.13623047e-05
 2.31170654e-05 2.32696533e-05 2.70843506e-05 1.96838379e-05
 2.28881836e-05 2.05993652e-05 2.37274170e-05 1.96838379e-05
 2.24304199e-05 1.96838379e-05 2.41088867e-05 1.94549561e-05
 2.20489502e-05 2.05230713e-05 2.30407715e-05 2.16674805e-05
 2.64739990e-05 2.03704834e-05 2.32696533e-05 2.22778320e-05
 2.67028809e-05 2.01416016e-05 2.32696533e-05 2.25067139e-05
 2.58636475e-05 2.44140625e-05 2.88391113e-05 2.20489502e-05
 2.60925293e-05 2.39562988e-05 2.77709961e-05 2.15911865e-05
 2.44140625e-05 1.90734863e-05 2.35748291e-05 2.18200684e-05
 2.41851807e-05 1.89208984e-05 2.39562988e-05 2.19726562e-05
 2.38037109e-05 1.88446045e-05 2.44140625e-05 2.19726562e-05
 2.34985352e-05 1.88446045e-05 2.50244141e-05 2.19726562e-05
 2.31170654e-05 1.90734863e-05 2.60925293e-05 2.20489502e-05
 2.28881836e-05 1.95312500e-05 1.99127197e-05 1.71661377e-05
 2.46429443e-05 2.01416016e-05 2.02941895e-05 1.81579590e-05
 2.67028809e-05 2.08282471e-05 2.08282471e-05 1.86157227e-05
 1.81579590e-05 1.71661377e-05 1.64794922e-05 1.56402588e-05
 2.45666504e-05 1.82342529e-05 1.73950195e-05 1.67846680e-05
 1.57165527e-05 1.56402588e-05 2.54821777e-05 1.81579590e-05
 1.70135498e-05 1.67083740e-05 1.52587891e-05 1.56402588e-05
 1.40380859e-05 1.50299072e-05 1.31988525e-05 1.39617920e-05
 2.41088867e-05 1.64794922e-05 1.45721436e-05 1.54113769e-05
 1.35040283e-05 1.48010254e-05 1.26647949e-05 1.40380859e-05
 2.54058838e-05 1.65557861e-05 1.43432617e-05 1.54876709e-05
 1.31988525e-05 1.48010254e-05 1.23596191e-05 1.41906738e-05
 1.16729736e-05 1.38092041e-05 1.12152100e-05 1.35040283e-05
 1.07574463e-05 1.31225586e-05 2.54821777e-05 1.54113769e-05
 1.26647949e-05 1.48010254e-05 1.19018555e-05 1.41906738e-05
 1.12915039e-05 1.38092041e-05 1.08337402e-05 1.35803223e-05
 1.05285644e-05 1.33514404e-05 1.02233887e-05 1.31225586e-05
 9.99450684e-06 1.29699707e-05 9.76562499e-06 1.28936768e-05
 9.53674316e-06 1.27410889e-05 9.38415528e-06 1.26647949e-05
 9.30786133e-06 1.26647949e-05 9.15527343e-06 1.25122070e-05
 9.07897949e-06 1.25122070e-05 8.92639160e-06 1.23596191e-05
 8.85009766e-06 1.23596191e-05 8.69750977e-06 1.22833252e-05
 8.54492187e-06 1.22833252e-05 8.46862793e-06 1.22833252e-05
 8.46862793e-06 1.21307373e-05 8.31604004e-06 1.20544434e-05
 2.70843506e-05 1.45721436e-05 1.05285644e-05 1.43432617e-05
 1.03759766e-05 1.43432617e-05 1.02233887e-05 1.43432617e-05
 1.02233887e-05 1.45721436e-05 1.03759766e-05 1.48010254e-05
 1.06048584e-05 1.54113769e-05 1.10626221e-05 1.60980225e-05
 1.18255615e-05 1.71661377e-05 1.28936768e-05 1.86920166e-05
 1.45721436e-05 2.11334228e-05 1.71661377e-05 2.47955322e-05
 2.16674805e-05 3.08990479e-05 2.76184082e-05 2.24304199e-05
 1.94549561e-05 1.60980225e-05 1.54113769e-05 1.27410889e-05
 1.27410889e-05 2.12097168e-05 1.54876709e-05 1.29699707e-05
 1.35040283e-05 1.12152100e-05 1.22833252e-05 1.01470947e-05
 1.15966797e-05 9.38415528e-06 1.07574463e-05 1.88446045e-05
 1.21307373e-05 9.99450684e-06 1.15966797e-05 9.38415528e-06
 1.10626221e-05 1.95312500e-05 1.21307373e-05 1.02233887e-05
 1.16729736e-05 9.53674316e-06 1.12915039e-05 9.15527343e-06
 1.09863281e-05 1.93023682e-05 1.18255615e-05 9.91821290e-06
 1.12915039e-05 9.38415528e-06 1.12152100e-05 9.07897949e-06
 1.06048584e-05 1.86157227e-05 1.14440918e-05 9.53674316e-06
 1.12152100e-05 9.15527343e-06 1.06048584e-05 1.82342529e-05
 1.14440918e-05 9.76562499e-06 1.12152100e-05 9.30786133e-06
 1.05285644e-05 1.78527832e-05 1.14440918e-05 9.76562499e-06
 1.10626221e-05 1.84631348e-05 1.19018555e-05 1.03759766e-05
 1.14440918e-05 9.76562499e-06 1.10626221e-05 1.84631348e-05
 1.18255615e-05 1.03759766e-05 1.14440918e-05 9.91821290e-06
 1.12152100e-05 9.53674316e-06 1.03759766e-05 1.73950195e-05
 1.12915039e-05 9.91821290e-06 1.07574463e-05 1.75476074e-05
 1.16729736e-05 1.03759766e-05 1.12915039e-05 9.91821290e-06
 1.05285644e-05 1.70135498e-05 1.15966797e-05 1.02233887e-05
 1.07574463e-05 1.73187256e-05 1.18255615e-05 1.07574463e-05
 1.12915039e-05 1.78527832e-05 1.21307373e-05 1.12152100e-05
 1.15966797e-05 1.05285644e-05 1.12152100e-05 1.76239014e-05
 1.19018555e-05 1.09863281e-05 1.14440918e-05 1.03759766e-05
 1.09863281e-05 1.73187256e-05 1.16729736e-05 1.07574463e-05
 1.12915039e-05 1.76239014e-05 1.20544434e-05 1.12152100e-05]",500,500.0,99.96633,0.00033680831909109086
